Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for Canceling by Customer,Canceled Rides by Driver,Reason for Canceling by Driver,Incomplete Rides,Incomplete Rides Reason,Ride Distance,Driver Ratings,Customer Rating,Booking Value
2025-02-12,17:11:00,CNR4831727919,Driver Canceled,CUST30594,Prime Sedan,Richmond Town,Hulimavu,,,0,,1,More than permitted people in there,0,,,,,
2025-02-19,14:20:00,CNR1744130127,Driver Canceled,CUST48313,Prime SUV,Koramangala,Basaveshwaranagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-28,11:17:00,CNR5662070568,Incomplete,CUST56938,Prime Plus,Rajajinagar,Ulsoor,,,0,,0,,1,Customer Demand,,,,
2025-02-15,22:44:00,CNR9711488820,Driver Canceled,CUST78002,Mini,Hulimavu,Domlur,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-23,13:29:00,CNR1646519457,Success,CUST82606,Prime SUV,Bellandur,KR Puram,3.04849908170215,17.7733672331986,0,,0,,0,,9.18810954302941,3.4,4.8,1438
2025-02-06,19:07:00,CNR3254966962,Driver Canceled,CUST48194,Prime SUV,Mahadevapura,Mahadevapura,,,0,,1,Customer related issue,0,,,,,
2025-02-14,15:18:00,CNR4076684252,Success,CUST69621,Bike,Mahadevapura,Rajajinagar,8.87602751574669,5.42103013001325,0,,0,,0,,9.79902607196824,4.1,3.2,1085
2025-02-12,08:03:00,CNR7910941768,Success,CUST86082,Auto,Domlur,Banashankari,14.8123516322875,16.4020655839255,0,,0,,0,,7.09764274470871,4.6,3.6,360
2025-02-02,17:47:00,CNR5943909192,Success,CUST81473,Prime Sedan,Banashankari,Indiranagar,11.7522213358185,3.69875542772891,0,,0,,0,,7.67969969144328,3,4.7,193
2025-02-14,16:45:00,CNR6302435666,Success,CUST95938,Prime Sedan,Malleshwaram,Basaveshwaranagar,12.8823789940967,9.68388561919628,0,,0,,0,,8.58442549395943,3.5,4.2,172
2025-02-05,22:18:00,CNR5334153877,Success,CUST46454,Bike,Bellandur,Yelahanka,2.12480030740257,10.4085521398124,0,,0,,0,,28.4017213344139,3.9,3.9,429
2025-02-14,18:34:00,CNR5754155508,Driver Canceled,CUST18122,Prime Sedan,Girinagar,Arekere,,,0,,1,,0,,,,,
2025-02-28,07:40:00,CNR1056414039,Success,CUST37554,Prime SUV,Girinagar,Sadashivanagar,4.86028766622034,8.90381852142313,0,,0,,0,,7.06604664997734,5,3.2,401
2025-02-18,01:39:00,CNR3329369685,Success,CUST59636,Auto,Vidyaranyapura,Shantinagar,10.8973954724228,5.91767377220349,0,,0,,0,,17.3654903065988,5,4.5,248
2025-02-12,07:58:00,CNR3641473104,Success,CUST77070,Prime Plus,CV Raman Nagar,Ulsoor,6.23429207048549,17.614982798768,0,,0,,0,,11.1579810060485,4.1,4.5,158
2025-02-05,19:53:00,CNR7149553199,Success,CUST13731,Prime SUV,Hennur,Bannerghatta,4.95437204129843,17.3164974270307,0,,0,,0,,10.958351742352,4.2,4.6,178
2025-02-02,20:45:00,CNR4953524618,Success,CUST73558,Bike,BTM Layout,Sarjapur,6.57484580455555,17.5064586533448,0,,0,,0,,23.4388366687428,3.7,3.8,422
2025-02-02,16:33:00,CNR3396012553,Customer Canceled,CUST27971,Prime Plus,CV Raman Nagar,Basaveshwaranagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-27,09:43:00,CNR5114185695,Success,CUST57625,Bike,MG Road,Kalyan Nagar,8.20199441029035,3.13143615291631,0,,0,,0,,24.8992696030356,3.6,3.6,341
2025-02-19,08:12:00,CNR3698377448,Success,CUST67546,Prime SUV,Sarjapur,Brookefield,2.36813541881753,5.29836618982225,0,,0,,0,,14.9804789778978,3.4,4.2,222
2025-02-09,22:39:00,CNR2840119949,Success,CUST38994,Prime Plus,Ulsoor,Malleshwaram,14.0458737812398,16.8383231269086,0,,0,,0,,25.234953910836,3.9,4.1,152
2025-02-11,13:15:00,CNR7215699341,Success,CUST40186,Auto,MG Road,Basaveshwaranagar,8.55600797077881,2.94566582486942,0,,0,,0,,4.95714619125608,3.1,4.3,1082
2025-02-20,02:28:00,CNR3536142422,Customer Canceled,CUST16147,Mini,Domlur,HSR Layout,,,1,,0,,0,,,,,
2025-02-15,08:19:00,CNR6812852007,Success,CUST96469,Auto,Indiranagar,Shantinagar,2.82311696039162,19.8511277838602,0,,0,,0,,3.53750086706517,4.4,4,458
2025-02-27,10:30:00,CNR3336045030,Success,CUST54982,Bike,HSR Layout,Girinagar,13.3225470584561,10.7225015678805,0,,0,,0,,2.74412294849252,3,4.4,367
2025-02-13,17:55:00,CNR4010121503,Driver Canceled,CUST15508,Mini,Richmond Town,Shantinagar,,,0,,1,Customer related issue,0,,,,,
2025-02-01,15:04:00,CNR1155060501,Incomplete,CUST44343,Prime SUV,Basavanagudi,Bommanahalli,,,0,,0,,1,Other Issue,,,,
2025-02-25,17:29:00,CNR3348437010,Incomplete,CUST42225,Prime SUV,Jakkur,Marathahalli,,,0,,0,,1,Other Issue,,,,
2025-02-15,20:39:00,CNR2303490480,Success,CUST72012,Auto,Bannerghatta,Hoodi,10.0402184141476,5.56372738210119,0,,0,,0,,22.5119448547717,4.8,3.9,272
2025-02-16,08:01:00,CNR8457983203,Success,CUST66185,Auto,Hulimavu,Arekere,5.79761739619678,2.99105473385211,0,,0,,0,,14.6561661159038,4.4,3.6,253
2025-02-15,13:10:00,CNR7000076499,Success,CUST13242,Prime Plus,Kaggadasapura,Jayanagar,10.7582058094328,18.9216850593354,0,,0,,0,,29.9108563239772,3.1,4.9,291
2025-02-06,11:41:00,CNR4167164984,Success,CUST25392,Prime SUV,Benson Town,Bagmane Tech Park,9.49258466258037,12.8751737685936,0,,0,,0,,13.4658656793337,4.4,3.3,298
2025-02-07,09:45:00,CNR2909060383,Incomplete,CUST83258,Auto,Girinagar,Marathahalli,,,0,,0,,1,Other Issue,,,,
2025-02-21,01:55:00,CNR5270064523,Incomplete,CUST73176,Auto,Nagavara,Vijayanagar,,,0,,0,,1,,,,,
2025-02-07,11:26:00,CNR6682901256,Driver Canceled,CUST82394,Bike,RT Nagar,Electronic City,,,0,,1,,0,,,,,
2025-02-03,17:23:00,CNR1151481747,Customer Canceled,CUST66194,Prime Sedan,Sarjapur,Chikbanavara,,,1,,0,,0,,,,,
2025-02-08,23:15:00,CNR5576382626,Driver Canceled,CUST59689,Prime Plus,HSR Layout,Bannerghatta,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-22,03:49:00,CNR7676020700,Success,CUST70643,Auto,Marathahalli,Basaveshwaranagar,4.90957729258987,16.5621717815034,0,,0,,0,,9.19106048854097,4.7,3.2,205
2025-02-12,11:20:00,CNR4351496468,Customer Canceled,CUST88543,Prime Plus,Banashankari,Mahadevapura,,,1,Driver asked to cancel,0,,0,,,,,
2025-02-16,07:14:00,CNR8352326090,Success,CUST15999,Prime Plus,Yelahanka,Yelahanka,10.004528623872,17.7274583599501,0,,0,,0,,11.8944980343742,3.6,4.9,482
2025-02-17,21:29:00,CNR1497896049,Success,CUST72093,Prime SUV,Ulsoor,BTM Layout,11.7499912129815,16.4600074839971,0,,0,,0,,17.7836065269071,4.1,4.4,1265
2025-02-23,16:04:00,CNR4715976339,Success,CUST49517,Prime Sedan,Indiranagar,Ramamurthy Nagar,7.27692920120687,13.2030708875934,0,,0,,0,,2.38945060679322,4.6,4.7,188
2025-02-22,04:21:00,CNR2155717141,Driver Canceled,CUST41947,Auto,Whitefield,Rajajinagar,,,0,,1,,0,,,,,
2025-02-25,13:17:00,CNR5664515908,Success,CUST65335,Prime Sedan,Whitefield,Basaveshwaranagar,9.2912323866387,7.22022590946469,0,,0,,0,,19.7161695236026,3.8,4.1,162
2025-02-01,05:58:00,CNR6521492194,Success,CUST95407,Prime SUV,Ulsoor,Domlur,5.22689527499847,14.4868448433308,0,,0,,0,,16.4842176904285,3.2,4.5,372
2025-02-06,16:04:00,CNR2008466078,Success,CUST51439,Mini,Sadashivanagar,HSR Layout,4.89371340952463,11.9764371203554,0,,0,,0,,29.2779489248252,3.1,3.5,396
2025-02-17,08:34:00,CNR9023485732,Driver Canceled,CUST83841,Bike,RT Nagar,Marathahalli,,,0,,1,Customer related issue,0,,,,,
2025-02-11,21:17:00,CNR6806687769,Customer Canceled,CUST88490,Prime Plus,Hoodi,Ramamurthy Nagar,,,1,Driver asked to cancel,0,,0,,,,,
2025-02-24,15:01:00,CNR5172056933,Success,CUST50500,Prime Sedan,HSR Layout,Girinagar,11.7564626413976,12.6612615583727,0,,0,,0,,23.8074622303162,4.5,4.8,103
2025-02-09,23:33:00,CNR5001825387,Success,CUST36798,Bike,Koramangala,Nagavara,11.979638010734,2.76467769642808,0,,0,,0,,21.2783130971997,3.4,3.2,295
2025-02-07,02:41:00,CNR4504996375,Driver Canceled,CUST58161,Prime Sedan,Vijayanagar,Richmond Town,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-20,19:38:00,CNR5120465123,Success,CUST36395,Prime Sedan,Kalyan Nagar,Kammanahalli,6.17063256896708,8.69142260812466,0,,0,,0,,29.4498059373681,4.7,3.5,1267
2025-02-22,14:16:00,CNR1072088741,Success,CUST57017,Auto,Kaggadasapura,Bagmane Tech Park,3.45768327550175,10.6141911361018,0,,0,,0,,4.96683365065273,4,3,1687
2025-02-01,02:18:00,CNR9492152012,Success,CUST91313,Prime Sedan,HSR Layout,Mahadevapura,9.9829911941799,9.56057199308643,0,,0,,0,,18.3809643220847,3.4,4.3,469
2025-02-21,20:54:00,CNR3948799159,Driver Canceled,CUST65837,Prime SUV,JP Nagar,HSR Layout,,,0,,1,Customer related issue,0,,,,,
2025-02-07,10:54:00,CNR6602679462,Success,CUST19272,Auto,CV Raman Nagar,HSR Layout,9.92634284875702,16.0206640590962,0,,0,,0,,23.4891577132482,4.1,3.2,259
2025-02-01,09:49:00,CNR9127561985,Success,CUST29476,Mini,Bommanahalli,Hulimavu,9.0427413282148,12.4325090864292,0,,0,,0,,21.9213605908647,3.4,4.4,401
2025-02-18,17:01:00,CNR9074217395,Driver Canceled,CUST77476,Prime Sedan,Shantinagar,Bommanahalli,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-23,07:53:00,CNR2983287133,Success,CUST97132,Mini,JP Nagar,Domlur,8.36770490509986,6.17118032608387,0,,0,,0,,28.4367696856352,4.4,4.6,1852
2025-02-09,11:55:00,CNR7415206107,Success,CUST68922,Bike,Hulimavu,CV Raman Nagar,7.58501297114899,4.71215849462076,0,,0,,0,,4.16390696809867,4.5,3.3,203
2025-02-18,03:07:00,CNR9897366572,Driver Canceled,CUST79072,Prime Plus,JP Nagar,Benson Town,,,0,,1,Customer related issue,0,,,,,
2025-02-13,11:33:00,CNR9292485615,Success,CUST41958,Mini,Hennur,Benson Town,8.46176042644451,6.22417531138779,0,,0,,0,,28.8302126577623,4.9,3.4,1763
2025-02-26,23:35:00,CNR4959158611,Success,CUST20194,eBike,Hulimavu,Domlur,11.4016376694098,9.10706916711398,0,,0,,0,,6.54675080076212,3.5,4.8,1538
2025-02-09,01:49:00,CNR8118218890,Success,CUST26716,Bike,Hebbal,Benson Town,4.0221451689968,2.32026730706325,0,,0,,0,,24.1866554944557,3.4,3.1,232
2025-02-09,03:15:00,CNR2794571568,Success,CUST63876,Prime Sedan,Chikbanavara,Ramamurthy Nagar,6.2892151486128,10.1911492101105,0,,0,,0,,4.5745372477547,4.1,4.8,333
2025-02-27,18:12:00,CNR6425184728,Success,CUST54817,Mini,Kanakapura Road,Vijayanagar,11.7471842293094,6.0420895371845,0,,0,,0,,26.1746140403414,4.1,4.3,134
2025-02-23,17:23:00,CNR2146233368,Success,CUST76961,eBike,Bannerghatta,Electronic City,5.23721908766139,2.11027302884098,0,,0,,0,,29.6384875093538,5,3.5,455
2025-02-17,02:17:00,CNR4098481738,Success,CUST49446,Mini,Vidyaranyapura,Jakkur,12.9106555690435,16.998617709861,0,,0,,0,,28.6055330978862,3.6,4.3,314
2025-02-14,03:19:00,CNR9705308109,Success,CUST10632,eBike,Richmond Town,Marathahalli,5.81261025922186,13.9538540373527,0,,0,,0,,20.2325384884727,3.8,3.3,237
2025-02-18,12:59:00,CNR9917320848,Success,CUST95147,Mini,Hulimavu,Sadashivanagar,2.69021128492325,9.24514694722043,0,,0,,0,,24.634655316977,4.3,3.8,540
2025-02-20,09:45:00,CNR8144480642,Success,CUST13578,Prime SUV,Jayanagar,Varthur,7.55945267616434,13.2863381192557,0,,0,,0,,28.0470631009506,4.2,4.9,284
2025-02-07,06:03:00,CNR7618790320,Driver Canceled,CUST65283,Bike,Benson Town,JP Nagar,,,0,,1,Customer related issue,0,,,,,
2025-02-13,04:03:00,CNR9586755489,Success,CUST52458,Prime Sedan,Benson Town,Jakkur,4.44517452718164,5.05500791329296,0,,0,,0,,23.2906959589643,4.3,3.4,215
2025-02-23,22:33:00,CNR2263448007,Success,CUST71666,Auto,Bagmane Tech Park,Chikbanavara,10.7263831765074,7.58209523381378,0,,0,,0,,15.4552027282928,4.3,3.3,1300
2025-02-14,02:49:00,CNR5769798815,Driver Canceled,CUST98026,Auto,Sarjapur,Sarjapur,,,0,,1,More than permitted people in there,0,,,,,
2025-02-09,04:26:00,CNR8867571825,Customer Canceled,CUST55293,Mini,Sarjapur,Nagavara,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-02-04,17:39:00,CNR2772038859,Success,CUST81109,Bike,Koramangala,Domlur,14.0533823792124,6.50435928466677,0,,0,,0,,24.3542102546638,4.7,4.6,152
2025-02-19,09:08:00,CNR9999741938,Customer Canceled,CUST20822,Auto,Kanakapura Road,Electronic City,,,1,AC is not working,0,,0,,,,,
2025-02-27,14:15:00,CNR8094814009,Success,CUST25565,Auto,Hennur,Girinagar,10.6652374700417,2.93800364219594,0,,0,,0,,19.227161940304,4.3,3.5,1537
2025-02-23,05:13:00,CNR6277652553,Success,CUST68405,Mini,Hoodi,Shantinagar,5.90595543534235,18.34478809692,0,,0,,0,,7.56978985414634,3.1,4.2,365
2025-02-02,23:33:00,CNR5750872126,Driver Canceled,CUST91247,Bike,Varthur,Arekere,,,0,,1,More than permitted people in there,0,,,,,
2025-02-17,17:53:00,CNR6862846256,Success,CUST59530,Mini,Chikbanavara,Ramamurthy Nagar,14.8319214893815,8.55843441414592,0,,0,,0,,20.1055051992324,3.1,4.8,1399
2025-02-27,03:51:00,CNR1979959101,Driver Canceled,CUST15913,eBike,Hebbal,Whitefield,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-03,17:59:00,CNR3224074630,Success,CUST41670,eBike,MG Road,Hoodi,14.0822982440764,13.248912585324,0,,0,,0,,29.329920249357,4.8,3.8,200
2025-02-01,16:39:00,CNR7632065620,Success,CUST11020,Prime Sedan,Vidyaranyapura,Hebbal,13.0076856194394,5.6450893047508,0,,0,,0,,27.8981080762615,3.3,3.5,518
2025-02-21,15:07:00,CNR1566353785,Success,CUST14785,Prime SUV,Sarjapur,Girinagar,14.7042125953275,19.8798231967824,0,,0,,0,,20.8844682133937,3.2,4.3,256
2025-02-11,08:00:00,CNR7791497170,Driver Canceled,CUST67966,eBike,Kanakapura Road,Kammanahalli,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-22,18:16:00,CNR4971759240,Success,CUST97125,Bike,Kalyan Nagar,Girinagar,8.55323859636147,8.20792473743667,0,,0,,0,,5.92193894573578,4.7,4.6,1507
2025-02-28,10:09:00,CNR7160068527,Success,CUST25916,Mini,Banashankari,Mahadevapura,12.3694255501996,4.81464545948586,0,,0,,0,,18.0698371465738,4.8,4.1,288
2025-02-13,06:04:00,CNR6898321457,Driver Canceled,CUST61632,eBike,BTM Layout,Girinagar,,,0,,1,Customer related issue,0,,,,,
2025-02-24,09:44:00,CNR2821292150,Success,CUST69396,Prime SUV,Whitefield,Domlur,14.9884702001541,13.1468506058553,0,,0,,0,,26.004833231111,4.6,4.5,326
2025-02-08,15:26:00,CNR5134300868,Success,CUST39806,Auto,Hennur,Indiranagar,14.857147065795,13.7378469856058,0,,0,,0,,24.3452344810834,4.8,4.6,1588
2025-02-17,13:45:00,CNR1223344843,Driver Canceled,CUST55184,Bike,Bommanahalli,Jayanagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-15,22:20:00,CNR9041230548,Incomplete,CUST68311,Bike,Ramamurthy Nagar,MG Road,,,0,,0,,1,Other Issue,,,,
2025-02-07,19:32:00,CNR8088810958,Driver Canceled,CUST76353,Prime Plus,Hoodi,Girinagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-19,18:47:00,CNR8345640385,Incomplete,CUST13562,Prime SUV,Malleshwaram,Bagmane Tech Park,,,0,,0,,1,Customer Demand,,,,
2025-02-19,17:53:00,CNR6944989647,Success,CUST73372,Auto,Ulsoor,Malleshwaram,11.3762758490014,3.31394464705841,0,,0,,0,,10.3988923062771,4.5,4.8,167
2025-02-02,16:14:00,CNR6784507623,Incomplete,CUST98591,Prime Sedan,Malleshwaram,Jayanagar,,,0,,0,,1,,,,,
2025-02-11,09:41:00,CNR2479725036,Success,CUST12770,Prime Plus,Brookefield,Hulimavu,5.53498765815534,5.58342281461195,0,,0,,0,,29.1058057756864,3.7,3.3,298
2025-02-05,03:42:00,CNR9890901496,Success,CUST27292,Prime Sedan,RT Nagar,Koramangala,3.99370106738906,7.76861318154416,0,,0,,0,,25.3670481366419,4.6,4.6,309
2025-02-10,06:28:00,CNR2982104307,Driver Canceled,CUST85054,eBike,CV Raman Nagar,MG Road,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-16,06:13:00,CNR8694044030,Driver Canceled,CUST85449,eBike,Fraser Town,Jayanagar,,,0,,1,More than permitted people in there,0,,,,,
2025-02-19,08:28:00,CNR7606978064,Driver Canceled,CUST33963,Auto,KR Puram,Jayanagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-18,04:34:00,CNR2929443979,Driver Canceled,CUST75070,Prime SUV,Varthur,Nagavara,,,0,,1,,0,,,,,
2025-02-11,08:24:00,CNR2813199781,Driver Canceled,CUST31327,Mini,Bommanahalli,CV Raman Nagar,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-07,00:34:00,CNR7162387885,Success,CUST18757,Prime SUV,MG Road,Electronic City,14.3286178124798,18.6134864931271,0,,0,,0,,27.7646833344473,3.8,4.3,308
2025-02-21,10:15:00,CNR6302766419,Success,CUST31728,Prime Plus,Ramamurthy Nagar,Hulimavu,11.2170452149495,19.3108912999191,0,,0,,0,,10.0151690256644,3.2,3.2,555
2025-02-20,00:46:00,CNR4296310003,Success,CUST72308,Bike,Shantinagar,Hoodi,6.05706550445781,9.24348461195918,0,,0,,0,,28.3591235036194,5,4.9,361
2025-02-02,18:35:00,CNR6666995572,Driver Canceled,CUST43062,Auto,Bannerghatta,Bagmane Tech Park,,,0,,1,Personal & Car related issue,0,,,,,
2025-02-28,15:40:00,CNR9068285087,Driver Canceled,CUST21955,Prime Plus,Kalyan Nagar,Domlur,,,0,,1,Customer related issue,0,,,,,
2025-02-21,02:56:00,CNR3379545714,Success,CUST94914,Bike,Ramamurthy Nagar,Fraser Town,8.13354048970693,8.80412488518651,0,,0,,0,,6.57882393421618,4.8,3.7,1621
2025-02-26,16:42:00,CNR5338337015,Success,CUST15011,eBike,Basaveshwaranagar,MG Road,3.86379907082327,15.4027070921834,0,,0,,0,,8.91711605460633,4.8,3.5,1971
2025-02-12,21:53:00,CNR5441504588,Success,CUST15268,eBike,Vijayanagar,Basaveshwaranagar,11.4244547247445,13.1741903326881,0,,0,,0,,5.05651993850617,4.1,4.5,390
2025-02-07,21:20:00,CNR5648991353,Success,CUST34034,Prime SUV,Girinagar,Kalyan Nagar,7.20381538782756,9.51943580400801,0,,0,,0,,21.0915748915756,3.2,4.7,1691
2025-02-03,19:20:00,CNR4401942982,Success,CUST64134,Prime SUV,Bellandur,Kalyan Nagar,14.4895766797076,5.99681149494785,0,,0,,0,,11.3538966210087,3.5,3.8,305
2025-02-03,06:30:00,CNR2518146382,Incomplete,CUST82941,Prime Plus,Yelahanka,Jakkur,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-16,15:20:00,CNR9683855115,Customer Canceled,CUST20646,eBike,Koramangala,Banashankari,,,1,Driver asked to cancel,0,,0,,,,,
2025-02-14,08:54:00,CNR1724690344,Success,CUST27558,Auto,JP Nagar,Bagmane Tech Park,10.884097703601,9.71836767186968,0,,0,,0,,6.15447687098395,3.6,4.8,1724
2025-02-26,10:56:00,CNR5087239206,Customer Canceled,CUST58467,Prime SUV,Benson Town,Richmond Town,,,1,,0,,0,,,,,
2025-02-06,20:38:00,CNR2005912449,Success,CUST19641,Prime Sedan,Arekere,Kaggadasapura,14.7521372339008,4.38811729618723,0,,0,,0,,20.5454710466742,4.9,4.5,261
2025-02-20,13:44:00,CNR1172395248,Success,CUST56500,Prime SUV,MG Road,Hulimavu,11.1217584838346,19.1554558453507,0,,0,,0,,24.5921311870512,4.6,3.7,1064
2025-02-23,05:02:00,CNR5371921263,Success,CUST80831,Auto,Yelahanka,Malleshwaram,12.8936235831972,8.61211888124338,0,,0,,0,,28.2161356617828,3.9,4,432
2025-02-28,20:58:00,CNR8329635979,Customer Canceled,CUST29651,eBike,Bellandur,KR Puram,,,1,AC is not working,0,,0,,,,,
2025-02-08,01:10:00,CNR1412974106,Driver Canceled,CUST26425,Mini,MG Road,BTM Layout,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-22,06:53:00,CNR1323061543,Incomplete,CUST39352,eBike,Malleshwaram,Basavanagudi,,,0,,0,,1,Other Issue,,,,
2025-02-09,23:55:00,CNR4302406360,Success,CUST16072,Prime SUV,Vidyaranyapura,CV Raman Nagar,12.6979691329855,16.8895314918497,0,,0,,0,,20.3509373077213,4.9,3.8,397
2025-02-17,00:42:00,CNR5581285674,Driver Canceled,CUST87344,eBike,Bellandur,Indiranagar,,,0,,1,Customer related issue,0,,,,,
2025-02-18,07:22:00,CNR7567392042,Success,CUST21525,Prime Sedan,Vidyaranyapura,Chikbanavara,6.41372746595657,11.6023198594648,0,,0,,0,,9.73957641815746,3.1,4.8,152
2025-02-19,22:58:00,CNR6288409432,Driver Canceled,CUST55093,Prime SUV,Hulimavu,Kalyan Nagar,,,0,,1,,0,,,,,
2025-02-15,09:13:00,CNR9180723045,Success,CUST76857,Prime SUV,Jayanagar,RT Nagar,3.81879328878552,4.4851835862284,0,,0,,0,,17.8895867572105,5,3.3,284
2025-02-19,18:59:00,CNR5549639519,Success,CUST61635,Prime Sedan,BTM Layout,Hennur,12.5875667996723,17.4149425721342,0,,0,,0,,15.2921429380272,3.4,3.4,241
2025-02-06,23:15:00,CNR9552111901,Incomplete,CUST12444,Auto,BTM Layout,Banashankari,,,0,,0,,1,,,,,
2025-02-10,18:23:00,CNR2469060931,Driver Canceled,CUST32025,Auto,Vijayanagar,Chikbanavara,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-07,19:04:00,CNR9832474461,Success,CUST72014,Prime SUV,Benson Town,Brookefield,3.91426969787198,2.38890936846542,0,,0,,0,,26.7206635275967,4.5,5,466
2025-02-05,18:47:00,CNR5741368901,Success,CUST21296,Prime SUV,Hennur,Indiranagar,8.91776562968632,8.59264038826759,0,,0,,0,,19.2104060783374,3.8,4.3,425
2025-02-17,00:42:00,CNR7468227134,Success,CUST26027,Bike,Kanakapura Road,Bannerghatta,7.79115035966841,5.1100241424201,0,,0,,0,,11.4004136899989,4.1,4.8,406
2025-02-14,13:49:00,CNR6211441967,Success,CUST19055,Bike,BTM Layout,Fraser Town,13.226671439046,16.4600799553209,0,,0,,0,,7.91388680673632,3.6,4.2,474
2025-02-27,20:44:00,CNR4876754989,Success,CUST98437,eBike,Richmond Town,JP Nagar,11.1399793451388,3.48506539650939,0,,0,,0,,16.8206856177454,4.4,4.1,371
2025-02-28,09:12:00,CNR3234428456,Success,CUST17094,Auto,Kammanahalli,Varthur,13.9617947190108,12.6616631316116,0,,0,,0,,12.1113656812016,4.9,3.4,860
2025-02-08,11:55:00,CNR1475058264,Driver Canceled,CUST70151,Prime Plus,Ramamurthy Nagar,Indiranagar,,,0,,1,Customer related issue,0,,,,,
2025-02-12,18:43:00,CNR5293065695,Driver Canceled,CUST80037,Prime SUV,Hulimavu,Fraser Town,,,0,,1,Customer was coughing/sick,0,,,,,
2025-02-15,06:27:00,CNR6170592223,Success,CUST33514,Mini,Malleshwaram,Sarjapur,10.1019910986995,2.83754056216898,0,,0,,0,,18.9806997218188,3.2,3.2,123
2025-02-21,09:36:00,CNR8314475223,Incomplete,CUST69194,Prime SUV,Nagavara,Ramamurthy Nagar,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-20,21:41:00,CNR6426526548,Success,CUST94183,Prime Sedan,KR Puram,Vidyaranyapura,5.57087289235651,18.4782794210969,0,,0,,0,,10.4000908952668,3.4,4.4,449
2025-02-09,06:27:00,CNR4230801372,Success,CUST23846,eBike,Basavanagudi,Jakkur,4.60227374256962,13.6295242944998,0,,0,,0,,29.0248666619021,3.8,3.4,378
2025-02-03,21:29:00,CNR6108347026,Success,CUST59423,Bike,MG Road,Girinagar,14.1444300310051,17.2830122265582,0,,0,,0,,22.0699746183403,3.9,4.8,445
2025-02-24,12:48:00,CNR1710541103,Success,CUST68886,Auto,MG Road,Whitefield,11.0888575176579,16.7084161256169,0,,0,,0,,17.944809440162,3.6,3.8,182
2025-02-27,16:46:00,CNR9226842850,Success,CUST37090,Prime SUV,Nagavara,Richmond Town,6.57928035706746,9.00587082634892,0,,0,,0,,14.0578821435495,3.4,4,431
2025-02-12,23:07:00,CNR1543330038,Incomplete,CUST20548,eBike,Banashankari,Girinagar,,,0,,0,,1,Vehicle Breakdown,,,,
2025-02-04,08:12:00,CNR1994860489,Driver Canceled,CUST32362,Auto,Jayanagar,JP Nagar,,,0,,1,,0,,,,,
2025-02-02,20:20:00,CNR7970297537,Success,CUST56301,Prime SUV,HSR Layout,Kanakapura Road,6.74317446776827,17.1074789231634,0,,0,,0,,25.8957793252565,5,4.2,130
2025-02-05,07:48:00,CNR5625613415,Success,CUST77790,Bike,Bagmane Tech Park,KR Puram,4.83357147606888,6.66079899125636,0,,0,,0,,6.60588080568221,3.6,4.2,1471
2025-02-28,05:09:00,CNR8713057825,Success,CUST63369,Mini,Fraser Town,Electronic City,6.86297569684782,5.9173556482008,0,,0,,0,,2.69435279638517,3.4,3.2,223
2025-02-18,15:56:00,CNR9545842039,Success,CUST42598,Prime Plus,Fraser Town,Bellandur,7.30542512901535,9.858273599098,0,,0,,0,,18.0048473841838,4.1,3.4,229
2025-02-20,23:39:00,CNR4178632833,Success,CUST75989,Prime SUV,Vidyaranyapura,Ulsoor,10.1630629180812,5.97169379786983,0,,0,,0,,10.8028123943835,3.7,3.7,218
